time,episodeOrStep,memorySize,batchSize,learningRate,loss,avgObjective,selectedAction,selectedVmId,selectedVmType,estimatedDelay,actualDelay,estimatedEnergy,actualEnergy,actualEnergyAvailable,delayFeedbackType,energyFeedbackType,observedCost,finalTrainingCost,success,failureReason
65.01301343676553,1,1,256,1.0E-4,0.2287404735883077,0.11670875958539582,3,15,cloud,0.26553545057675854,1.013013436765533,3.648495430783033E18,1.0066422189100654E15,true,actual,datacenter_delta,3.6661855850133898,3.7909821220749222,false,
66.01961906191994,2,2,256,1.0E-4,0.22875156501928964,0.11879357855345313,3,2,cloud,0.27216804785889653,1.01961906191994,1.8908393982131163E19,5.20020025137821E15,true,actual,datacenter_delta,3.6703458159125013,3.795142352974034,false,
67.01957010705623,3,3,256,1.0E-4,0.22954324881235758,0.11948851820947222,3,2,cloud,0.27216804785889653,2.019570107056225,1.8908393982131163E19,1.0348690827917816E16,true,actual,datacenter_delta,3.761835736696985,3.8866322737585173,false,
69.01292724013918,4,4,256,1.0E-4,0.23318176964918771,0.11879357855345313,3,15,cloud,0.26553545057675854,5.012927240139177,3.648495430783033E18,1.9868776182618205E15,true,actual,datacenter_delta,5.030239755228175,5.155036292289707,false,
71.006637084399,5,5,256,1.0E-4,0.22973373730977376,0.11254331424620867,2,14,edge,0.08246302532668406,2.006637084399003,8.395679213073863E15,4.581336773617786E12,true,actual,datacenter_delta,3.7444026042409377,3.8692372261869545,false,
79.01345195504463,6,6,256,1.0E-4,0.2314561340543959,0.12463684475942836,3,10,cloud,0.9698769593296914,6.01345195504463,2.9047863638598914E19,1.5543140628723592E16,true,actual,datacenter_delta,4.1226683698358375,4.247528522438033,false,
104.25999999999836,7,7,256,1.0E-4,0.23518575940813335,0.12003794101900367,3,5,cloud,0.07432233134823017,35.25999999999836,1.416125525692972E17,8.020129458805008E13,true,actual,datacenter_delta,10.021520906892707,10.146355528838724,false,
104.25999999999836,8,8,256,1.0E-4,0.23824400703112283,0.11658876321368515,3,5,cloud,0.07432233134823017,35.25999999999836,1.416125525692972E17,8.020129458805008E13,true,actual,datacenter_delta,10.021520906892707,10.146355528838724,false,
104.25999999999836,9,9,256,1.0E-4,0.23532328782258208,0.11422325011990998,3,8,cloud,0.0787479878991129,44.25999999999836,4.388997078471814E17,2.4162377074742347E14,true,actual,datacenter_delta,11.823915698287593,11.948712235349126,false,
104.25999999999836,10,10,256,1.0E-4,0.2402355432510376,0.11221568580927425,3,8,cloud,0.07683259985429905,41.25999999999836,2.7959835074918688E17,1.5371771080997053E14,true,actual,datacenter_delta,11.222933619540942,11.347730156602475,false,
104.25999999999836,11,11,256,1.0E-4,0.24042896790937943,0.11067781849658648,3,8,cloud,0.0787479878991129,44.25999999999836,4.388997078471814E17,2.4162377074742347E14,true,actual,datacenter_delta,11.823915698287593,11.948712235349126,false,
104.25999999999836,12,12,256,1.0E-4,0.23851862218644884,0.10930030087300034,3,8,cloud,0.07683259985429905,41.25999999999836,2.7959835074918688E17,1.5371771080997053E14,true,actual,datacenter_delta,11.222933619540942,11.347730156602475,false,
104.25999999999836,13,13,256,1.0E-4,0.2427224623851287,0.10802327211790491,3,17,cloud,0.07467408505364617,35.25999999999836,1.56910454507871E17,8.708950694038158E13,true,actual,datacenter_delta,10.021699829158612,10.146534451104628,false,
104.25999999999836,14,14,256,1.0E-4,0.24304383141653876,0.10692867604210883,3,17,cloud,0.07467408505364617,35.25999999999836,1.56910454507871E17,8.708950694038158E13,true,actual,datacenter_delta,10.021699829158612,10.146534451104628,false,
104.25999999999836,15,15,256,1.0E-4,0.24315843052334254,0.10599481172657749,3,18,cloud,0.0749872226126673,38.25999999999836,1.7154270529961312E17,9.354230215303152E13,true,actual,datacenter_delta,4.469855040270243,4.594664265670532,false,
104.25999999999836,16,16,256,1.0E-4,0.24362839261690775,0.10517768045048757,3,18,cloud,0.0749872226126673,38.25999999999836,1.7154270529961312E17,9.354230215303152E13,true,actual,datacenter_delta,4.469855040270243,4.594664265670532,false,
104.27499999999836,17,17,256,1.0E-4,0.24439196493111404,0.10416879322119633,2,4,edge,0.08282010526988294,35.27499999999836,1.0339427791591308E16,5.504146833463277E12,true,actual,datacenter_delta,10.019203755610246,10.144038377556262,false,
104.27499999999836,18,18,256,1.0E-4,0.24412874822263364,0.10327200457293745,2,4,edge,0.08282010526988294,35.27499999999836,1.0339427791591308E16,5.504146833463277E12,true,actual,datacenter_delta,10.019203755610246,10.144038377556262,false,
104.27499999999836,19,19,256,1.0E-4,0.24357200087162487,0.10274318351656848,2,5,edge,0.08731962250023845,30.274999999998357,7.465632096821168E16,4.175813269351642E13,true,actual,datacenter_delta,9.024104010905218,9.148964158540359,false,
104.27499999999836,20,20,256,1.0E-4,0.2439845561981201,0.1022672445658364,2,5,edge,0.08731962250023845,30.274999999998357,7.465632096821168E16,4.175813269351642E13,true,actual,datacenter_delta,9.024104010905218,9.148964158540359,false,
104.27499999999836,21,21,256,1.0E-4,0.24380064010620117,0.10185533667921207,2,7,edge,0.08908136608472964,38.27499999999836,1.3179838502235765E17,7.324140552588783E13,true,actual,datacenter_delta,10.624324088905022,10.749133314305311,false,
104.27499999999836,22,22,256,1.0E-4,0.24355734478343616,0.10148087496409905,2,7,edge,0.08908136608472964,38.27499999999836,1.3179838502235765E17,7.324140552588783E13,true,actual,datacenter_delta,10.624324088905022,10.749133314305311,false,
104.27499999999836,23,23,256,1.0E-4,0.246488522792208,0.10099989653687994,2,8,edge,0.08439156692962368,26.274999999998357,2.3150741824153964E16,1.2731369329946836E13,true,actual,datacenter_delta,8.221524681140053,8.346384828775195,false,
104.27499999999836,24,24,256,1.0E-4,0.24433565139770508,0.10055899964526242,2,8,edge,0.08439156692962368,26.274999999998357,2.3150741824153964E16,1.2731369329946836E13,true,actual,datacenter_delta,8.221524681140053,8.346384828775195,false,
104.27499999999836,25,25,256,1.0E-4,0.24448891321818034,0.10007108032852688,2,10,edge,0.08307695352173533,33.27499999999836,1.193320416081009E16,6.858857093744898E12,true,actual,datacenter_delta,9.61968156432674,9.744529001271383,false,
104.27499999999836,26,26,256,1.0E-4,0.24550593816317043,0.09959566582409693,2,10,edge,0.08296013789898944,36.27499999999836,1.1187087871979444E16,6.395682449949184E12,true,actual,datacenter_delta,10.219029740018168,10.343864361964185,false,
104.27499999999836,27,27,256,1.0E-4,0.24375551129564824,0.09917956770938498,2,10,edge,0.08307695352173533,33.27499999999836,1.193320416081009E16,6.858857093744898E12,true,actual,datacenter_delta,9.61968156432674,9.744529001271383,false,
104.27499999999836,28,28,256,1.0E-4,0.24519866988772435,0.0987699511202408,2,10,edge,0.08296013789898944,36.27499999999836,1.1187087871979444E16,6.395682449949184E12,true,actual,datacenter_delta,10.219029740018168,10.343864361964185,false,
104.27499999999836,29,29,256,1.0E-4,0.24427107558853325,0.0984671084527234,2,11,edge,0.08492406682816583,40.27499999999836,2.943123174618426E16,1.5798800805955203E13,true,actual,datacenter_delta,11.020993426172556,11.145789963234089,false,
104.27499999999836,30,30,256,1.0E-4,0.24545866648356118,0.09818445529637382,2,11,edge,0.08492406682816583,40.27499999999836,2.943123174618426E16,1.5798800805955203E13,true,actual,datacenter_delta,11.020993426172556,11.145789963234089,false,
104.27499999999836,31,31,256,1.0E-4,0.24541380584880867,0.09803323200579223,2,14,edge,0.08826886252499493,27.274999999998357,1.0242501143425323E17,5.547341225324431E13,true,actual,datacenter_delta,8.424220729959272,8.549080877594413,false,
104.27499999999836,32,32,256,1.0E-4,0.24534952640533447,0.09770538903739967,2,14,edge,0.08246302532668406,35.27499999999836,8.395679213073863E15,4.581336773617787E12,true,actual,datacenter_delta,10.018805266644698,10.143639888590714,false,
104.27499999999836,33,33,256,1.0E-4,0.24393354281030522,0.09746759658615761,2,14,edge,0.08433699914883809,32.27499999999836,2.2569427014807924E16,8.078591696389311E12,true,actual,datacenter_delta,9.420036983849325,9.544897131484467,false,
104.27499999999836,34,34,256,1.0E-4,0.24589168324190025,0.09717082740435404,2,15,edge,0.08270828778809983,32.27499999999836,9.69791983150435E15,5.247552022140446E12,true,actual,datacenter_delta,9.41860008931872,9.54346023695386,false,
104.27499999999836,35,35,256,1.0E-4,0.244780158996582,0.09689101646151067,2,15,edge,0.08270828778809983,32.27499999999836,9.69791983150435E15,5.247552022140446E12,true,actual,datacenter_delta,9.41860008931872,9.54346023695386,false,
104.27499999999836,36,36,256,1.0E-4,0.24621172304506656,0.09664598979899884,2,17,edge,0.08324190391718474,38.27499999999836,1.304956216488284E16,6.986625969721602E12,true,actual,datacenter_delta,10.619221643024444,10.744030868424733,false,
104.27499999999836,37,37,256,1.0E-4,0.2464753486014701,0.09641420782094712,2,17,edge,0.08324190391718474,38.27499999999836,1.304956216488284E16,6.986625969721602E12,true,actual,datacenter_delta,10.619221643024444,10.744030868424733,false,
104.27499999999836,38,38,256,1.0E-4,0.24606686307672868,0.09629881112684424,2,18,edge,0.08708999301969354,38.27499999999836,6.8888337437198056E16,3.789837249812481E13,true,actual,datacenter_delta,10.622893408355694,10.747702633755983,false,
104.27499999999836,39,39,256,1.0E-4,0.24526486845097992,0.09618933221192615,2,18,edge,0.08708999301969354,38.27499999999836,6.8888337437198056E16,3.789837249812481E13,true,actual,datacenter_delta,10.622893408355694,10.747702633755983,false,
