Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks ETE delay (s),Average ETE delay (s),Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average wainting time (s),Generated tasks,Tasks successfully executed,Tasks success rate(%),Tasks failed rate(delay)(%),Tasks failed rate(device dead)(%),Tasks failed rate(mobility)(%),Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (dBW),Average energy consumption (dBW/Data center),Average energy consumption (dBW/Task),Cloud energy consumption (dBW),Average Cloud energy consumption (dBW/Data center),Edge energy consumption (dBW),Average Edge energy consumption (dBW/Data center),Mist energy consumption (dBW),Average Mist energy consumption (dBW/Device),Energy consumption (W),Average energy consumption (W/Data center),Average energy consumption (W/Task),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,DDLDO,1000,54732.2744,4.8881,4740.5192,0.3992,25375.736,2.1371,12652,11197,88.4998,10.7651,0,0.7351,1455,1362,0,93,0,5193,4542,1881,1498,5578,5157,17903.0,7032.0,17903.0,52167.19999999858,0.0,0.0,662.4490667194134,0.0587,0.1421,0.0035,0.0586,205.5371,175.3585,164.5327,202.2886,189.7358,172.2677,158.4655,202.7488,172.7488,357860850311319650000,343436516613550530,28397147302913796,169378061725267700000,9409892318070428000,168564253705682016,7023510571070084,188314224332346330000,188314224332346336,0,0,0,-1.0,[],[]
ALL,TASK_CLF_Q_LEARNING,1000,45469.5265,3.7797,12610.7282,1.0442,30273.0835,2.5067,12628,12030,95.2645,4.5455,0,0.1901,598,574,0,24,0,187,182,142,132,12299,11716,1752.0,191.0,1752.0,3559.4000000000133,0.0,0.0,989.1722414376876,0.6842,0.0319,0,0.7124,192.6352,162.4565,151.6226,189.642,177.0893,156.8108,143.0087,189.6054,159.6054,18345157148621292000,17605717033225808,1452966667877498.2,9208812550476964900,511600697248720260,4798222783316778,199925949304865.75,9131546375361010700,9131546375361010,0,0,0,-1.0,[],[]
ALL,WEIGHT_GREEDY,1000,63416.0094,5.7101,7720.9565,0.6509,27956.4039,2.3568,12650,11106,87.7945,11.4071,0,0.7984,1544,1443,0,101,0,2596,2183,1260,1055,8794,7868,18935.0,2869.0,18935.0,49553.35000000143,0.0,0.0,894.0453075473309,0.3221,0.0634,0.1217,0.3315,196.0901,165.9115,155.0861,192.2319,179.6792,179.3648,165.5627,193.6292,163.6292,40645632814672120000,39007325158034664,3225587875142617,16718206253228590000,928789236290477180,863940045872591740,35997501911357988,23063486515570934000,23063486515570932,0,0,0,-1.0,[],[]
ALL,ROUND_ROBIN,1000,66897.0305,6.5521,10260.4831,0.8876,23691.6317,2.0494,12624,10210,80.8777,18.243,0,0.8793,2414,2303,0,111,0,2318,1928,864,707,9442,7575,24638.0,2882.0,24638.0,56749.65000000461,0.0,0.0,880.199108251561,0.3509,0.0338,0.0686,0.3634,201.836,171.6573,160.8409,196.6701,184.1174,188.3189,174.5167,199.9727,169.9727,152616850736144480000,146465307808200064,12136528885578090,46452767360640140000,2580709297813341200,6790251484659424300,282927145194142688,99373831890844930000,99373831890844928,0,0,0,-1.0,[],[]
ALL,TRADE_OFF,1000,65359.5464,6.2846,6841.2106,0.5885,23625.9035,2.0323,12670,10401,82.0916,16.9219,0,0.9866,2269,2144,0,125,0,4320,3547,2122,1734,6228,5120,25239.0,5331.0,25239.0,54684.40000000402,0.0,0.0,780.7704536844943,0.2097,0.0877,0.1589,0.2132,204.0164,173.8377,163.0092,199.3955,186.8428,191.6695,177.8674,201.7737,171.7737,252136289763182050000,241973406682516352,19994947641806664,87006862817715630000,4833714600984202200,14687467595961502000,611977816498395900,150441959349504900000,150441959349504896,0,0,0,-1.0,[],[]
ALL,TRADI_POLLING,1000,68762.7778,6.704,12310.2871,1.0631,23876.2173,2.0618,12658,10257,81.0318,17.8227,0,1.1455,2401,2256,0,145,0,1466,1213,1551,1272,9641,7772,24196.0,1493.0,24196.0,55430.700000004654,0.0,0.0,949.5117945837766,0.3059,0.0338,0.1177,0.3153,201.4736,171.295,160.4724,195.1601,182.6073,190.7238,176.9217,199.8126,169.8126,140399063867261200000,134739984517525152,11148976722565012,32809978096309154000,1822776560906064130,11813445434161717000,492226893090071550,95775640336790340000,95775640336790336,0,0,0,-1.0,[],[]
ALL,RANDOM_VM,1000,72854.5403,6.8031,10126.357,0.8593,27127.0175,2.3018,12646,10709,84.6829,14.5975,0,0.7196,1937,1846,0,91,0,4521,3835,1244,1071,6881,5803,24778.0,5038.0,24778.0,63389.15000000605,0.0,0.0,823.695750242489,0.2779,0.0876,0.1005,0.2856,204.6741,174.4954,163.669,200.3101,187.7574,189.4822,175.68,202.4819,172.4819,293364020254833570000,281539366847249120,23275469712379688,107401393447040970000,5966744080391164900,8875977294230579200,369832387259607490,177086649513562000000,177086649513562016,0,0,0,-1.0,[],[]
