time,episodeOrStep,memorySize,batchSize,learningRate,loss,avgObjective,selectedAction,selectedVmId,selectedVmType,estimatedDelay,actualDelay,estimatedEnergy,actualEnergy,actualEnergyAvailable,delayFeedbackType,energyFeedbackType,observedCost,finalTrainingCost,success,failureReason
88.0195822328977,1,1,256,1.0E-4,0.2452741265296936,0.1213750572512623,3,16,cloud,0.27216176555297067,6.019582232897704,1.888424691597644E19,1.0406886817146576E16,true,actual,datacenter_delta,5.326265451696848,5.451381193982894,false,
104.25999999999836,2,2,256,1.0E-4,0.24802479644616446,0.10696774050147626,3,5,cloud,0.07448160648702054,33.25999999999836,1.483938264420856E17,8.190885656555123E13,true,actual,datacenter_delta,9.62156665431614,9.746682396602187,false,
104.25999999999836,3,3,256,1.0E-4,0.24797997872034708,0.10216530158488091,3,5,cloud,0.07448160648702054,33.25999999999836,1.483938264420856E17,8.190885656555123E13,true,actual,datacenter_delta,9.62156665431614,9.746682396602187,false,
104.25999999999836,4,4,256,1.0E-4,0.24898375074068704,0.10040177003278083,3,8,cloud,0.07842270858777828,41.25999999999836,4.0796820786101203E17,2.255242070917871E14,true,actual,datacenter_delta,11.223765965822587,11.348881708108634,false,
104.25999999999836,5,5,256,1.0E-4,0.24844884872436523,0.0993436511015208,3,8,cloud,0.07842270858777828,41.25999999999836,4.0796820786101203E17,2.255242070917871E14,true,actual,datacenter_delta,11.223765965822587,11.348881708108634,false,
104.25999999999836,6,6,256,1.0E-4,0.24807214736938477,0.09887273283878246,3,9,cloud,0.08098194198551584,38.25999999999836,7.013799540640257E17,1.9575036068792797E14,true,actual,datacenter_delta,10.623458512854462,10.74857425514051,false,
104.25999999999836,7,7,256,1.0E-4,0.24818658828735352,0.0980323891306267,3,10,cloud,0.07508677400462224,36.25999999999836,1.764019754316009E17,9.753876386710861E13,true,actual,datacenter_delta,10.221945886236515,10.347061628522562,false,
104.25999999999836,8,8,256,1.0E-4,0.2486083209514618,0.09740213134950987,3,10,cloud,0.07508677400462224,36.25999999999836,1.764019754316009E17,9.753876386710861E13,true,actual,datacenter_delta,10.221945886236515,10.347061628522562,false,
104.25999999999836,9,9,256,1.0E-4,0.24829118340103715,0.09690362169254783,3,17,cloud,0.07497985802880973,35.25999999999836,1.7118726083668086E17,9.487344185007542E13,true,actual,datacenter_delta,10.021885723281397,10.147001465567444,false,
104.25999999999836,10,10,256,1.0E-4,0.24889063040415446,0.09650481396697821,3,17,cloud,0.07497985802880973,35.25999999999836,1.7118726083668086E17,9.487344185007542E13,true,actual,datacenter_delta,10.021885723281397,10.147001465567444,false,
104.27499999999836,11,11,256,1.0E-4,0.24820082837885074,0.0960703329203176,2,3,edge,0.08618772648737157,29.274999999998357,4.939729774966792E16,2.7576548947241902E13,true,actual,datacenter_delta,8.822702810689208,8.947818552975255,false,
104.27499999999836,12,12,256,1.0E-4,0.24820770157708064,0.09570826538143375,2,3,edge,0.08618772648737157,29.274999999998357,4.939729774966792E16,2.7576548947241902E13,true,actual,datacenter_delta,8.822702810689208,8.947818552975255,false,
104.27499999999836,13,13,256,1.0E-4,0.24842401651235727,0.0952096425516733,2,4,edge,0.08421843954082983,35.27499999999836,2.1344185416122784E16,1.1751238002683879E13,true,actual,datacenter_delta,10.020350529222295,10.145466271508342,false,
104.27499999999836,14,14,256,1.0E-4,0.24870091960543675,0.09478225155473577,2,4,edge,0.08421843954082983,35.27499999999836,2.1344185416122784E16,1.1751238002683879E13,true,actual,datacenter_delta,10.020350529222295,10.145466271508342,false,
104.27499999999836,15,15,256,1.0E-4,0.24856417973836262,0.09464975704795152,2,5,edge,0.08682009474107866,30.274999999998357,6.254359819736917E16,3.481086512894195E13,true,actual,datacenter_delta,9.023708685193888,9.148824427479935,false,
104.27499999999836,16,16,256,1.0E-4,0.24842982987562814,0.09453382435451531,2,5,edge,0.08682009474107866,30.274999999998357,6.254359819736917E16,3.481086512894195E13,true,actual,datacenter_delta,9.023708685193888,9.148824427479935,false,
104.27499999999836,17,17,256,1.0E-4,0.24847797319000842,0.09428056257038754,2,6,edge,0.08467816258299551,37.27499999999836,2.639038075351463E16,1.4584434889181713E13,true,actual,datacenter_delta,10.42131955914051,10.546435301426557,false,
104.27499999999836,18,18,256,1.0E-4,0.24842514815153902,0.0940554409844962,2,6,edge,0.08467816258299551,37.27499999999836,2.639038075351463E16,1.4584434889181713E13,true,actual,datacenter_delta,10.42131955914051,10.546435301426557,false,
104.27499999999836,19,19,256,1.0E-4,0.24830502794499984,0.09388839127789722,2,8,edge,0.08531032448340713,26.274999999998357,3.472891768651345E16,1.9190874517984992E13,true,actual,datacenter_delta,8.221915584939563,8.34703132722561,false,
104.27499999999836,20,20,256,1.0E-4,0.24839982191721596,0.09373804654195815,2,8,edge,0.08531032448340713,26.274999999998357,3.472891768651345E16,1.9190874517984992E13,true,actual,datacenter_delta,8.221915584939563,8.34703132722561,false,
104.27499999999836,21,21,256,1.0E-4,0.24814079678247847,0.09365320578636556,2,10,edge,0.08700572703871166,35.27499999999836,6.6857914572447304E16,3.733623627347209E13,true,actual,datacenter_delta,10.022860763791858,10.147976506077905,false,
104.27499999999836,22,22,256,1.0E-4,0.24835216637813684,0.09357607782673592,2,10,edge,0.08700572703871166,35.27499999999836,6.6857914572447304E16,3.733623627347209E13,true,actual,datacenter_delta,10.022860763791858,10.147976506077905,false,
104.27499999999836,23,23,256,1.0E-4,0.24818134998929672,0.09348374088709123,2,11,edge,0.08643563546270998,40.27499999999836,5.427526873020493E16,2.991365095648595E13,true,actual,datacenter_delta,11.022379458219987,11.147495200506034,false,
104.27499999999836,24,24,256,1.0E-4,0.24820379416147867,0.09339909869241693,2,11,edge,0.08643563546270998,40.27499999999836,5.427526873020493E16,2.991365095648595E13,true,actual,datacenter_delta,11.022379458219987,11.147495200506034,false,
104.27499999999836,25,25,256,1.0E-4,0.24798823674519857,0.09321515819995284,2,14,edge,0.08384606450066913,35.27499999999836,1.7818284664312922E16,9.806079643607605E12,true,actual,datacenter_delta,10.0199575881918,10.145073330477848,false,
104.27499999999836,26,26,256,1.0E-4,0.24799360984410992,0.09304536697613983,2,14,edge,0.08384606450066913,35.27499999999836,1.7818284664312922E16,9.806079643607605E12,true,actual,datacenter_delta,10.0199575881918,10.145073330477848,false,
