Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks ETE delay (s),Average ETE delay (s),Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average wainting time (s),Generated tasks,Tasks successfully executed,Tasks success rate(%),Tasks failed rate(delay)(%),Tasks failed rate(device dead)(%),Tasks failed rate(mobility)(%),Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (dBW),Average energy consumption (dBW/Data center),Average energy consumption (dBW/Task),Cloud energy consumption (dBW),Average Cloud energy consumption (dBW/Data center),Edge energy consumption (dBW),Average Edge energy consumption (dBW/Data center),Mist energy consumption (dBW),Average Mist energy consumption (dBW/Device),Energy consumption (W),Average energy consumption (W/Data center),Average energy consumption (W/Task),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,DDLDO,1000,55333.3989,4.9155,4767.2789,0.4004,25869.9369,2.1727,12652,11257,88.9741,10.6544,0,0.3715,1395,1348,0,47,0,5179,4571,1868,1455,5605,5231,17795.0,7024.0,17795.0,52101.399999998444,0.0,0.0,666.260439019417,0.0586,0.1475,0.0022,0.0584,205.4139,175.2352,164.3985,202.1444,189.5916,172.0252,158.2231,202.6444,172.6444,347847704976939100000,333826972146774530,27532666216316216,163846210176277400000,9102567232015412200,159410807841188288,6642116993382845,183842083992820480000,183842083992820480,0,0,0,-1.0,[],[]
ALL,TASK_CLF_Q_LEARNING,1000,45417.6492,3.7757,12172.446,1.0078,29732.8747,2.4617,12628,12029,95.2566,4.5771,0,0.1663,599,578,0,21,0,366,359,142,133,12120,11537,2307.0,499.0,2307.0,7521.000000000214,0.0,0.0,863.5862108927994,0.6436,0.1518,0,0.6679,196.6966,166.5179,155.6843,193.661,181.1082,156.8888,143.0867,193.7106,163.7106,46737174316888424000,44853334277244168,3701954401337697,23232564342509593000,1290698019028310780,4885225991850340,203551082993764.16,23499724748386976000,23499724748386976,0,0,0,-1.0,[],[]
ALL,WEIGHT_GREEDY,1000,64578.2126,5.8006,7749.271,0.6506,29280.6412,2.4583,12650,11133,88.0079,11.7628,0,0.2292,1517,1488,0,29,0,2518,2137,1267,1087,8865,7909,18877.0,2767.0,18877.0,49365.300000001196,0.0,0.0,894.0703250362513,0.3254,0.0675,0.1155,0.335,195.7246,165.5459,154.7109,191.8611,179.3084,178.5465,164.7443,193.2835,163.2835,37364230318588790000,35858186486169664,2958605615534784,15350219930185615000,852789996121423100,715559947317096450,29814997804879020,21298450441086075000,21298450441086076,0,0,0,-1.0,[],[]
ALL,ROUND_ROBIN,1000,68543.8075,6.6483,10377.0908,0.8927,24755.9151,2.1297,12624,10310,81.6698,18.0292,0,0.301,2314,2276,0,38,0,2344,1920,864,699,9416,7691,24660.0,2873.0,24660.0,57172.55000000463,0.0,0.0,883.6258626886543,0.3447,0.071,0.0726,0.3561,201.9324,171.7537,160.9242,196.6811,184.1284,188.3746,174.5725,200.1111,170.1111,156040657935373760000,149751111262354848,12371415042842604,46570344499208290000,2587241361067127300,6878024358234180600,286584348259757536,102592289077931280000,102592289077931280,0,0,0,-1.0,[],[]
ALL,TRADE_OFF,1000,66677.1927,6.3904,6916.917,0.5912,24891.6619,2.1275,12670,10434,82.352,17.3244,0,0.3236,2236,2195,0,41,0,4320,3528,2122,1737,6228,5169,25317.0,5357.0,25317.0,54843.35000000403,0.0,0.0,778.4181318524398,0.2121,0.0711,0.1655,0.2157,204.1454,173.9667,163.1238,199.642,187.0893,191.2386,177.4365,201.8851,171.8851,259739099519352830000,249269769212430752,20529489370799308,92087798305639060000,5115988794757725200,13300255586932523000,554177316122188480,154351045626781270000,154351045626781280,0,0,0,-1.0,[],[]
ALL,TRADI_POLLING,1000,70132.4299,6.8222,12174.7285,1.0441,25171.3415,2.1586,12658,10280,81.2135,18.431,0,0.3555,2378,2333,0,45,0,1614,1340,1622,1364,9422,7576,24293.0,1645.0,24293.0,55878.25000000466,0.0,0.0,942.6728406082397,0.3183,0.0272,0.1261,0.3281,201.2834,171.1048,160.2653,194.6809,182.1282,190.9254,177.1233,199.6673,169.6673,134382640975579990000,128966066195374272,10629856112607182,29382721098279055000,1632373394348836350,12374760648590418000,515615027024600770,92625159228710520000,92625159228710512,0,0,0,-1.0,[],[]
ALL,RANDOM_VM,1000,74609.437,6.9121,10120.7455,0.8557,28341.8381,2.3962,12646,10794,85.3551,14.4077,0,0.2372,1852,1822,0,30,0,4605,3983,1203,1030,6838,5781,24958.0,5221.0,24958.0,63694.75000000611,0.0,0.0,815.6146126608211,0.2806,0.1095,0.0983,0.2881,205.0045,174.8258,163.9919,200.7989,188.2462,189.5709,175.7688,202.7254,172.7254,316556358777748800000,303796889422023810,25071785108327956,120196780663943020000,6677598925774612500,9059302274919727100,377470928121655300,187300275838886020000,187300275838886016,0,0,0,-1.0,[],[]
