time,taskId,deviceId,taskLength,taskFileSize,delaySensitivity,vehicleSpeed,sourceLeoId,candidateCount,candidateActions,candidateVmIds,selectedAction,selectedVmId,objective,delay,energy,coverageRemainingTime,estimatedFinishTime,coverageFeasible,latencyFeasible,energyFeasible,success,failureReason
59.00891624891926,162,156,15000,50,1.0,120.0,156,3,0|1|2,156|377|24,2,24,0.23858259144996402,0.08466820446245259,2.6272426259843696E16,1203.0782234681544,56.08466820446245,true,true,true,true,
59.6,400,983,60000,1500,0.05,120.0,983,3,2|3|0,18|8|983,0,983,0.23450704225352112,0.6,6.0E14,-1.0,59.6,true,true,true,true,
60.007361961191066,327,548,60000,1500,1.0,120.0,548,3,0|1|3,548|377|11,1,377,0.5435883798426558,0.619840655174219,3.669010138683967E17,863.5817947758936,58.61984065517422,true,true,true,true,
60.269999999999996,401,983,60000,1500,0.05,120.0,983,3,2|3|0,18|8|983,0,983,0.23450704225352112,0.6,6.0E14,-1.0,59.6,true,true,true,true,
61.00893608025468,163,156,15000,50,1.0,120.0,156,3,0|1|2,156|377|24,2,24,0.23858259144996402,0.08466820446245259,2.6272426259843696E16,1203.0782234681544,56.08466820446245,true,true,true,false,FAILED_DUE_TO_LATENCY
61.01689436835669,90,279,60000,1500,1.0,120.0,279,3,0|1|3,279|983|8,3,8,0.46271217994787883,0.2694216027182028,1.036037786819521E19,-1.0,59.269421602718204,true,true,true,true,
63.00739477860417,326,548,60000,1500,1.0,120.0,548,3,0|1|3,548|377|11,1,377,0.5435883798426558,0.619840655174219,3.669010138683967E17,863.5817947758936,58.61984065517422,true,true,true,false,FAILED_DUE_TO_LATENCY
63.01644446870576,144,923,15000,50,1.0,120.0,923,3,0|1|2,923|128|1,2,1,0.38902477361092236,0.08862688793557857,3.0596418509532755E17,1635.1375140938846,61.088626887935575,true,true,true,true,
63.26,616,487,15000,50,1.0,120.0,487,3,0|1|3,487|31|15,0,487,0.23450704225352112,0.15,1.5E14,-1.0,63.15,true,true,true,true,
63.48,617,487,15000,50,1.0,120.0,487,3,0|1|3,487|31|15,0,487,0.23450704225352112,0.15,1.5E14,-1.0,63.15,true,true,true,true,
64.71,688,752,60000,1500,0.05,120.0,752,3,2|3|0,6|13|752,0,752,0.23450704225352112,0.6,6.0E14,-1.0,64.6,true,true,true,true,
65.01684025597721,91,279,60000,1500,1.0,120.0,279,3,0|1|3,279|983|8,3,8,0.46271217994787883,0.2694216027182028,1.036037786819521E19,-1.0,59.269421602718204,true,true,true,false,FAILED_DUE_TO_LATENCY
65.36531914893617,270,545,200000,10000,0.05,120.0,545,3,3|2|0,10|7|545,0,545,0.675247228049146,4.25531914893617,4.418E14,-1.0,65.25531914893617,true,true,true,true,
65.36531914893617,271,545,200000,10000,0.05,120.0,545,3,3|2|0,10|7|545,0,545,0.675247228049146,4.25531914893617,4.418E14,-1.0,65.25531914893617,true,true,true,true,
65.38,689,752,60000,1500,0.05,120.0,752,3,2|3|0,6|13|752,0,752,0.23450704225352112,0.6,6.0E14,-1.0,64.6,true,true,true,true,
65.42914893617021,216,927,15000,50,0.05,120.0,927,3,2|0|1,12|927|939,0,927,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,65.31914893617021,true,true,true,true,
65.42914893617021,217,927,15000,50,0.05,120.0,927,3,2|0|1,12|927|939,0,927,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,65.31914893617021,true,true,true,true,
66.01648577857588,145,923,15000,50,1.0,120.0,923,3,0|1|2,923|128|1,2,1,0.38902477361092236,0.08862688793557857,3.0596418509532755E17,1635.1375140938846,61.088626887935575,true,true,true,false,FAILED_DUE_TO_LATENCY
66.71,472,989,60000,1500,1.0,120.0,989,3,0|1|3,989|954|5,0,989,0.23450704225352112,0.6,6.0E14,-1.0,66.6,true,true,true,true,
66.71,562,996,60000,1500,1.0,120.0,996,3,0|1|3,996|318|12,0,996,0.23450704225352112,0.6,6.0E14,-1.0,66.6,true,true,true,true,
67.0,508,96,200000,10000,0.05,120.0,96,3,3|2|0,13|9|96,0,96,0.23450704225352112,2.0,2.0E15,-1.0,67.0,true,true,true,true,
67.38,473,989,60000,1500,1.0,120.0,989,3,0|1|3,989|954|5,0,989,0.23450704225352112,0.6,6.0E14,-1.0,66.6,true,true,true,true,
67.38,563,996,60000,1500,1.0,120.0,996,3,0|1|3,996|318|12,0,996,0.23450704225352112,0.6,6.0E14,-1.0,66.6,true,true,true,true,
67.71,526,865,60000,1500,1.0,120.0,865,3,0|1|3,865|128|11,0,865,0.23450704225352112,0.6,6.0E14,-1.0,67.6,true,true,true,true,
67.71,744,886,60000,1500,0.05,120.0,886,3,2|0|3,23|886|15,0,886,0.23450704225352112,0.6,6.0E14,-1.0,67.6,true,true,true,true,
68.38,527,865,60000,1500,1.0,120.0,865,3,0|1|3,865|128|11,0,865,0.23450704225352112,0.6,6.0E14,-1.0,67.6,true,true,true,true,
68.38,745,886,60000,1500,0.05,120.0,886,3,2|0|3,23|886|15,0,886,0.23450704225352112,0.6,6.0E14,-1.0,67.6,true,true,true,true,
69.0,780,377,200000,10000,0.05,120.0,377,3,3|2|0,5|17|377,0,377,0.23450704225352112,2.0,2.0E15,-1.0,69.0,true,true,true,true,
69.0080802603351,36,389,15000,50,1.0,120.0,389,3,0|1|2,389|64|4,2,4,0.22099687967565868,0.08387983615991679,1.8118623073898E16,1204.6959900454149,67.08387983615992,true,true,true,true,
69.11,509,96,200000,10000,0.05,120.0,96,3,3|2|0,13|9|96,0,96,0.23450704225352112,2.0,2.0E15,-1.0,67.0,true,true,true,true,
69.15,436,988,15000,50,0.05,120.0,988,3,2|0|1,3|988|242,0,988,0.23450704225352112,0.15,1.5E14,-1.0,69.15,true,true,true,true,
69.15,634,234,15000,50,0.05,120.0,234,3,2|0|1,23|234|64,0,234,0.23450704225352112,0.15,1.5E14,-1.0,69.15,true,true,true,true,
69.37,437,988,15000,50,0.05,120.0,988,3,2|0|1,3|988|242,0,988,0.23450704225352112,0.15,1.5E14,-1.0,69.15,true,true,true,true,
69.37,635,234,15000,50,0.05,120.0,234,3,2|0|1,23|234|64,0,234,0.23450704225352112,0.15,1.5E14,-1.0,69.15,true,true,true,true,
69.71,834,638,60000,1500,1.0,120.0,638,3,0|1|3,638|389|9,0,638,0.23450704225352112,0.6,6.0E14,-1.0,69.6,true,true,true,true,
70.00764847136773,491,350,15000,50,1.0,120.0,350,3,0|1|2,350|586|5,2,5,0.20628748167320868,0.08345487082957445,1.4604601330770166E16,1040.8696840018347,68.08345487082957,true,true,true,true,
70.00872885302844,309,929,15000,50,1.0,120.0,929,3,0|1|2,929|242|3,1,242,0.4313217216341959,0.15946304393440483,2.392909403988559E16,1031.8558101784274,68.15946304393441,true,true,true,true,
70.01112315129723,181,28,60000,1500,0.05,120.0,28,3,2|0|3,5|28|12,2,5,0.39873603952780623,0.3236140870949231,1.9279901038167982E18,1439.112936410294,68.32361408709492,true,true,true,true,
70.02062915973487,126,25,60000,1500,1.0,120.0,25,3,0|1|3,25|695|14,3,14,0.5196430324602428,0.2731891257720196,2.3151448918271234E19,-1.0,67.27318912577202,true,true,true,true,
70.15,706,241,15000,50,0.05,120.0,241,3,2|0|1,5|241|71,0,241,0.23450704225352112,0.15,1.5E14,-1.0,70.15,true,true,true,true,
70.36531914893617,198,925,200000,10000,0.05,120.0,925,3,3|2|0,12|8|925,0,925,0.675247228049146,4.25531914893617,4.418E14,-1.0,70.25531914893617,true,true,true,true,
70.36531914893617,199,925,200000,10000,0.05,120.0,925,3,3|2|0,12|8|925,0,925,0.675247228049146,4.25531914893617,4.418E14,-1.0,70.25531914893617,true,true,true,true,
70.36531914893617,252,160,200000,10000,0.05,120.0,160,3,3|2|0,10|13|160,0,160,0.675247228049146,4.25531914893617,4.418E14,-1.0,70.25531914893617,true,true,true,true,
70.36531914893617,253,160,200000,10000,0.05,120.0,160,3,3|2|0,10|13|160,0,160,0.675247228049146,4.25531914893617,4.418E14,-1.0,70.25531914893617,true,true,true,true,
70.37,707,241,15000,50,0.05,120.0,241,3,2|0|1,5|241|71,0,241,0.23450704225352112,0.15,1.5E14,-1.0,70.15,true,true,true,true,
70.38,835,638,60000,1500,1.0,120.0,638,3,0|1|3,638|389|9,0,638,0.23450704225352112,0.6,6.0E14,-1.0,69.6,true,true,true,true,
71.00642636023207,762,119,15000,50,1.0,120.0,119,3,0|1|2,119|983|18,2,18,0.21370156068262636,0.08228488064871764,7.535495913000484E15,894.2422129690757,67.08228488064871,true,true,true,true,
71.00763599284696,490,350,15000,50,1.0,120.0,350,3,0|1|2,350|586|5,2,5,0.20628748167320868,0.08345487082957445,1.4604601330770166E16,1040.8696840018347,68.08345487082957,true,true,true,true,
71.00806220027897,37,389,15000,50,1.0,120.0,389,3,0|1|2,389|64|4,2,4,0.22099687967565868,0.08387983615991679,1.8118623073898E16,1204.6959900454149,67.08387983615992,true,true,true,true,
71.01112776337763,180,28,60000,1500,0.05,120.0,28,3,2|0|3,5|28|12,2,5,0.39873603952780623,0.3236140870949231,1.9279901038167982E18,1439.112936410294,68.32361408709492,true,true,true,true,
71.11,781,377,200000,10000,0.05,120.0,377,3,3|2|0,5|17|377,0,377,0.23450704225352112,2.0,2.0E15,-1.0,69.0,true,true,true,true,
71.15,598,485,15000,50,0.05,120.0,485,3,0|2|1,485|3|474,0,485,0.23450704225352112,0.15,1.5E14,-1.0,71.15,true,true,true,true,
71.37,599,485,15000,50,0.05,120.0,485,3,0|2|1,485|3|474,0,485,0.23450704225352112,0.15,1.5E14,-1.0,71.15,true,true,true,true,
71.71,580,101,60000,1500,1.0,120.0,101,3,0|1|2,101|716|6,0,101,0.23450704225352112,0.6,6.0E14,-1.0,71.6,true,true,true,true,
72.0,362,725,200000,10000,0.05,120.0,725,3,3|2|0,2|17|725,0,725,0.23450704225352112,2.0,2.0E15,-1.0,72.0,true,true,true,true,
72.02058923147041,127,25,60000,1500,1.0,120.0,25,3,0|1|3,25|695|14,3,14,0.5196430324602428,0.2731891257720196,2.3151448918271234E19,-1.0,67.27318912577202,true,true,true,false,FAILED_DUE_TO_LATENCY
72.02235134849893,19,386,60000,1500,1.0,120.0,386,3,0|1|3,386|954|17,3,17,0.52493489323461,0.27478111624184165,3.1142781214708994E19,-1.0,68.27478111624184,true,true,true,true,
72.02235134849893,18,386,60000,1500,1.0,120.0,386,3,0|1|3,386|954|17,3,17,0.52493489323461,0.27478111624184165,3.1142781214708994E19,-1.0,68.27478111624184,true,true,true,true,
72.36531914893617,108,921,200000,10000,0.05,120.0,921,3,3|2|0,15|10|921,0,921,0.675247228049146,4.25531914893617,4.418E14,-1.0,72.25531914893617,true,true,true,true,
72.36531914893617,109,921,200000,10000,0.05,120.0,921,3,3|2|0,15|10|921,0,921,0.675247228049146,4.25531914893617,4.418E14,-1.0,72.25531914893617,true,true,true,true,
72.38,581,101,60000,1500,1.0,120.0,101,3,0|1|2,101|716|6,0,101,0.23450704225352112,0.6,6.0E14,-1.0,71.6,true,true,true,true,
73.00638798718796,763,119,15000,50,1.0,120.0,119,3,0|1|2,119|983|18,2,18,0.21370156068262636,0.08228488064871764,7.535495913000484E15,894.2422129690757,67.08228488064871,true,true,true,false,FAILED_DUE_TO_LATENCY
73.00879993677896,308,929,15000,50,1.0,120.0,929,3,0|1|2,929|242|3,1,242,0.4313217216341959,0.15946304393440483,2.392909403988559E16,1031.8558101784274,68.15946304393441,true,true,true,false,FAILED_DUE_TO_LATENCY
73.00924400854221,234,31,15000,50,0.05,120.0,31,3,2|0|1,20|31|978,2,20,0.2440332065408694,0.08498214492989092,3.0186214073872856E16,1238.5968117913098,70.0849821449299,true,true,true,true,
73.71,544,484,60000,1500,1.0,120.0,484,3,0|1|2,484|695|19,0,484,0.23450704225352112,0.6,6.0E14,-1.0,73.6,true,true,true,true,
74.01336662448982,55,787,15000,50,1.0,120.0,787,3,0|1|2,787|96|6,2,6,0.3275704675168561,0.0892144636378995,1.3715386460749448E17,1333.3247260934,71.0892144636379,true,true,true,true,
74.01336662448982,54,787,15000,50,1.0,120.0,787,3,0|1|2,787|96|6,2,6,0.3275704675168561,0.0892144636378995,1.3715386460749448E17,1333.3247260934,71.0892144636379,true,true,true,true,
74.11,363,725,200000,10000,0.05,120.0,725,3,3|2|0,2|17|725,0,725,0.23450704225352112,2.0,2.0E15,-1.0,72.0,true,true,true,true,
74.38,545,484,60000,1500,1.0,120.0,484,3,0|1|2,484|695|19,0,484,0.23450704225352112,0.6,6.0E14,-1.0,73.6,true,true,true,true,
75.0092729802465,235,31,15000,50,0.05,120.0,31,3,2|0|1,20|31|978,2,20,0.2440332065408694,0.08498214492989092,3.0186214073872856E16,1238.5968117913098,70.0849821449299,true,true,true,true,
75.15,816,381,15000,50,0.05,120.0,381,3,0|2|1,381|19|566,0,381,0.23450704225352112,0.15,1.5E14,-1.0,75.15,true,true,true,true,
75.37,817,381,15000,50,0.05,120.0,381,3,0|2|1,381|19|566,0,381,0.23450704225352112,0.15,1.5E14,-1.0,75.15,true,true,true,true,
75.71,380,597,60000,1500,1.0,120.0,597,3,0|1|2,597|28|2,0,597,0.23450704225352112,0.6,6.0E14,-1.0,75.6,true,true,true,true,
76.00885740470123,73,403,60000,1500,0.05,120.0,403,3,2|0|3,13|403|5,2,13,0.3762392695626802,0.32128917925084427,7.540547922097595E17,1321.0021649612186,71.32128917925084,true,true,true,true,
76.38,381,597,60000,1500,1.0,120.0,597,3,0|1|2,597|28|2,0,597,0.23450704225352112,0.6,6.0E14,-1.0,75.6,true,true,true,true,
76.71,726,242,60000,1500,1.0,120.0,242,3,0|1|2,242|716|9,0,242,0.23450704225352112,0.6,6.0E14,-1.0,76.6,true,true,true,true,
76.71,798,891,60000,1500,0.05,120.0,891,3,0|2|3,891|21|13,0,891,0.23450704225352112,0.6,6.0E14,-1.0,76.6,true,true,true,true,
77.00887119167749,72,403,60000,1500,0.05,120.0,403,3,2|0|3,13|403|5,2,13,0.3762392695626802,0.32128917925084427,7.540547922097595E17,1321.0021649612186,71.32128917925084,true,true,true,true,
77.01012591827427,291,33,60000,1500,0.05,120.0,33,3,0|2|3,33|5|11,2,5,0.3852833624797295,0.32259089440685984,1.3101718493470505E18,1334.8887893498659,75.32259089440686,true,true,true,true,
77.38,727,242,60000,1500,1.0,120.0,242,3,0|1|2,242|716|9,0,242,0.23450704225352112,0.6,6.0E14,-1.0,76.6,true,true,true,true,
77.38,799,891,60000,1500,0.05,120.0,891,3,0|2|3,891|21|13,0,891,0.23450704225352112,0.6,6.0E14,-1.0,76.6,true,true,true,true,
78.00827889467503,0,128,60000,1500,0.05,120.0,128,3,0|2|3,128|11|11,2,11,0.3742858094688797,0.3207088907124349,5.7378278278974214E17,1123.0223562569408,75.32070889071244,true,true,true,true,
79.00830225227293,1,128,60000,1500,0.05,120.0,128,3,0|2|3,128|11|11,2,11,0.3742858094688797,0.3207088907124349,5.7378278278974214E17,1123.0223562569408,75.32070889071244,true,true,true,true,
80.01017868767485,290,33,60000,1500,0.05,120.0,33,3,0|2|3,33|5|11,2,5,0.3852833624797295,0.32259089440685984,1.3101718493470505E18,1334.8887893498659,75.32259089440686,true,true,true,true,
84.00758818866838,344,85,15000,50,0.05,120.0,85,3,0|2|1,85|1|725,2,1,0.19397968681147656,0.07974423197256346,1.3573301185302842E16,1038.0060238941473,81.07974423197257,true,true,true,true,
84.71,418,474,60000,1500,1.0,120.0,474,3,0|1|2,474|954|6,0,474,0.23450704225352112,0.6,6.0E14,-1.0,84.6,true,true,true,true,
85.00760619977233,345,85,15000,50,0.05,120.0,85,3,0|2|1,85|1|725,2,1,0.19397968681147656,0.07974423197256346,1.3573301185302842E16,1038.0060238941473,81.07974423197257,true,true,true,true,
85.38,419,474,60000,1500,1.0,120.0,474,3,0|1|2,474|954|6,0,474,0.23450704225352112,0.6,6.0E14,-1.0,84.6,true,true,true,true,
85.71,454,477,60000,1500,0.05,120.0,477,3,0|2|3,477|17|1,0,477,0.23450704225352112,0.6,6.0E14,-1.0,85.6,true,true,true,true,
85.71,652,493,60000,1500,1.0,120.0,493,3,0|1|2,493|318|22,0,493,0.23450704225352112,0.6,6.0E14,-1.0,85.6,true,true,true,true,
86.38,455,477,60000,1500,0.05,120.0,477,3,0|2|3,477|17|1,0,477,0.23450704225352112,0.6,6.0E14,-1.0,85.6,true,true,true,true,
86.38,653,493,60000,1500,1.0,120.0,493,3,0|1|2,493|318|22,0,493,0.23450704225352112,0.6,6.0E14,-1.0,85.6,true,true,true,true,
88.0,670,622,200000,10000,0.05,120.0,622,3,0|3|2,622|17|12,0,622,0.23450704225352112,2.0,2.0E15,-1.0,88.0,true,true,true,true,
90.11,671,622,200000,10000,0.05,120.0,622,3,0|3|2,622|17|12,0,622,0.23450704225352112,2.0,2.0E15,-1.0,88.0,true,true,true,true,
125.0,510,96,200000,10000,0.05,120.0,96,3,0|3|2,96|2|9,0,96,0.23450704225352112,2.0,2.0E15,-1.0,125.0,true,true,true,true,
125.38659574468085,20,386,60000,1500,1.0,120.0,386,3,0|1|2,386|954|6,0,386,0.675247228049146,1.2765957446808511,1.3254E14,-1.0,125.27659574468085,true,true,true,true,
125.38659574468085,21,386,60000,1500,1.0,120.0,386,3,0|1|2,386|954|6,0,386,0.675247228049146,1.2765957446808511,1.3254E14,-1.0,125.27659574468085,true,true,true,true,
125.71,474,989,60000,1500,1.0,120.0,989,3,0|1|2,989|954|6,0,989,0.23450704225352112,0.6,6.0E14,-1.0,125.6,true,true,true,true,
126.00829538949161,328,548,60000,1500,1.0,120.0,548,3,0|1|2,548|377|1,1,377,0.5582113724489453,0.6207444264247011,5.83782945780284E17,954.8693869631657,123.62074442642471,true,true,true,true,
126.38,475,989,60000,1500,1.0,120.0,989,3,0|1|2,989|954|6,0,989,0.23450704225352112,0.6,6.0E14,-1.0,125.6,true,true,true,true,
127.00831253272683,329,548,60000,1500,1.0,120.0,548,3,0|1|2,548|377|1,1,377,0.5582113724489453,0.6207444264247011,5.83782945780284E17,954.8693869631657,123.62074442642471,true,true,true,true,
127.11,511,96,200000,10000,0.05,120.0,96,3,0|3|2,96|2|9,0,96,0.23450704225352112,2.0,2.0E15,-1.0,125.0,true,true,true,true,
128.71,402,983,60000,1500,0.05,120.0,983,3,0|2|3,983|18|8,0,983,0.23450704225352112,0.6,6.0E14,-1.0,128.6,true,true,true,true,
128.71,690,752,60000,1500,0.05,120.0,752,3,0|2|3,752|3|13,0,752,0.23450704225352112,0.6,6.0E14,-1.0,128.6,true,true,true,true,
129.0,782,377,200000,10000,0.05,120.0,377,3,0|3|2,377|5|17,0,377,0.23450704225352112,2.0,2.0E15,-1.0,129.0,true,true,true,true,
129.38000000000002,403,983,60000,1500,0.05,120.0,983,3,0|2|3,983|18|8,0,983,0.23450704225352112,0.6,6.0E14,-1.0,128.6,true,true,true,true,
129.38000000000002,691,752,60000,1500,0.05,120.0,752,3,0|2|3,752|3|13,0,752,0.23450704225352112,0.6,6.0E14,-1.0,128.6,true,true,true,true,
130.27659574468086,92,279,60000,1500,1.0,120.0,279,3,0|1|2,279|983|12,0,279,0.7018703863065826,1.2765957446808511,1.3254E14,-1.0,130.27659574468086,true,true,true,true,
130.27659574468086,93,279,60000,1500,1.0,120.0,279,3,0|1|2,279|983|12,0,279,0.7018703863065826,1.2765957446808511,1.3254E14,-1.0,130.27659574468086,true,true,true,true,
130.31914893617022,218,927,15000,50,0.05,120.0,927,3,0|2|1,927|12|939,0,927,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,130.31914893617022,true,true,true,true,
130.31914893617022,219,927,15000,50,0.05,120.0,927,3,0|2|1,927|12|939,0,927,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,130.31914893617022,true,true,true,true,
130.71,836,638,60000,1500,1.0,120.0,638,3,0|1|2,638|64|23,0,638,0.23450704225352112,0.6,6.0E14,-1.0,130.6,true,true,true,true,
131.11,783,377,200000,10000,0.05,120.0,377,3,0|3|2,377|5|17,0,377,0.23450704225352112,2.0,2.0E15,-1.0,129.0,true,true,true,true,
131.15,708,241,15000,50,0.05,120.0,241,3,0|2|1,241|5|71,0,241,0.23450704225352112,0.15,1.5E14,-1.0,131.15,true,true,true,true,
131.37000000000003,709,241,15000,50,0.05,120.0,241,3,0|2|1,241|5|71,0,241,0.23450704225352112,0.15,1.5E14,-1.0,131.15,true,true,true,true,
131.38000000000002,837,638,60000,1500,1.0,120.0,638,3,0|1|2,638|64|23,0,638,0.23450704225352112,0.6,6.0E14,-1.0,130.6,true,true,true,true,
134.00763925795133,39,389,15000,50,1.0,120.0,389,3,0|1|2,389|64|4,2,4,0.21222709534676085,0.08342933555299445,1.441117234894533E16,1150.4391889126287,132.083429335553,true,true,true,true,
135.0097436759253,74,403,60000,1500,0.05,120.0,403,3,0|2|3,403|13|5,2,13,0.3885815164365939,0.32221142964538285,1.1239378329367562E18,1417.2063517362599,133.3222114296454,true,true,true,true,
135.00982383329446,164,156,15000,50,1.0,120.0,156,3,0|1|2,156|377|24,2,24,0.2542843484085227,0.08555013895819717,3.835915703637561E16,1300.743643371011,131.08555013895818,true,true,true,true,
135.00982383329446,165,156,15000,50,1.0,120.0,156,3,0|1|2,156|377|24,2,24,0.2542843484085227,0.08555013895819717,3.835915703637561E16,1300.743643371011,131.08555013895818,true,true,true,true,
135.36531914893618,272,545,200000,10000,0.05,120.0,545,3,0|2|3,545|7|10,0,545,0.675247228049146,4.25531914893617,4.418E14,-1.0,135.25531914893617,true,true,true,true,
135.36531914893618,273,545,200000,10000,0.05,120.0,545,3,0|2|3,545|7|10,0,545,0.675247228049146,4.25531914893617,4.418E14,-1.0,135.25531914893617,true,true,true,true,
136.36531914893618,110,921,200000,10000,0.05,120.0,921,3,0|2|3,921|1|15,0,921,0.675247228049146,4.25531914893617,4.418E14,-1.0,136.25531914893617,true,true,true,true,
136.36531914893618,111,921,200000,10000,0.05,120.0,921,3,0|2|3,921|1|15,0,921,0.675247228049146,4.25531914893617,4.418E14,-1.0,136.25531914893617,true,true,true,true,
137.0069709000874,492,350,15000,50,1.0,120.0,350,3,0|1|2,350|71|5,2,5,0.19348605864585086,0.08276727046686326,1.0032467860336396E16,948.1379686374237,135.08276727046686,true,true,true,true,
137.0076266097839,38,389,15000,50,1.0,120.0,389,3,0|1|2,389|64|4,2,4,0.21222709534676085,0.08342933555299445,1.441117234894533E16,1150.4391889126287,132.083429335553,true,true,true,false,FAILED_DUE_TO_LATENCY
138.31914893617022,310,929,15000,50,1.0,120.0,929,3,0|1|2,929|988|3,0,929,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,138.31914893617022,true,true,true,true,
138.31914893617022,311,929,15000,50,1.0,120.0,929,3,0|1|2,929|988|3,0,929,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,138.31914893617022,true,true,true,true,
138.71,382,597,60000,1500,1.0,120.0,597,3,0|1|2,597|586|2,0,597,0.23450704225352112,0.6,6.0E14,-1.0,138.6,true,true,true,true,
138.71,564,996,60000,1500,1.0,120.0,996,3,0|1|2,996|318|18,0,996,0.23956770687560466,0.6,6.0E14,-1.0,138.6,true,true,true,true,
139.0,364,725,200000,10000,0.05,120.0,725,3,0|2|3,725|17|2,0,725,0.23450704225352112,2.0,2.0E15,-1.0,139.0,true,true,true,true,
139.00695612210149,493,350,15000,50,1.0,120.0,350,3,0|1|2,350|71|5,2,5,0.19348605864585086,0.08276727046686326,1.0032467860336396E16,948.1379686374237,135.08276727046686,true,true,true,true,
139.00980858247357,75,403,60000,1500,0.05,120.0,403,3,0|2|3,403|13|5,2,13,0.3885815164365939,0.32221142964538285,1.1239378329367562E18,1417.2063517362599,133.3222114296454,true,true,true,true,
139.38000000000002,383,597,60000,1500,1.0,120.0,597,3,0|1|2,597|586|2,0,597,0.23450704225352112,0.6,6.0E14,-1.0,138.6,true,true,true,true,
139.38000000000002,565,996,60000,1500,1.0,120.0,996,3,0|1|2,996|318|18,0,996,0.23956770687560466,0.6,6.0E14,-1.0,138.6,true,true,true,true,
139.71,546,484,60000,1500,1.0,120.0,484,3,0|1|2,484|695|19,0,484,0.23450704225352112,0.6,6.0E14,-1.0,139.6,true,true,true,true,
140.15,438,988,15000,50,0.05,120.0,988,3,0|2|1,988|3|242,0,988,0.23450704225352112,0.15,1.5E14,-1.0,140.15,true,true,true,true,
140.31914893617022,146,923,15000,50,1.0,120.0,923,3,0|1|2,923|128|1,0,923,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,140.31914893617022,true,true,true,true,
140.31914893617022,147,923,15000,50,1.0,120.0,923,3,0|1|2,923|128|1,0,923,0.675247228049146,0.3191489361702128,3.3135E13,-1.0,140.31914893617022,true,true,true,true,
140.37000000000003,439,988,15000,50,0.05,120.0,988,3,0|2|1,988|3|242,0,988,0.23450704225352112,0.15,1.5E14,-1.0,140.15,true,true,true,true,
140.38000000000002,547,484,60000,1500,1.0,120.0,484,3,0|1|2,484|695|19,0,484,0.23450704225352112,0.6,6.0E14,-1.0,139.6,true,true,true,true,
140.71,582,101,60000,1500,1.0,120.0,101,3,0|1|2,101|716|6,0,101,0.23450704225352112,0.6,6.0E14,-1.0,140.6,true,true,true,true,
141.01130539364712,292,33,60000,1500,0.05,120.0,33,3,0|2|3,33|5|11,2,5,0.4027795261636252,0.32372871980524187,2.0087717707483067E18,1450.4331852861876,137.32372871980525,true,true,true,true,
141.11,365,725,200000,10000,0.05,120.0,725,3,0|2|3,725|17|2,0,725,0.23450704225352112,2.0,2.0E15,-1.0,139.0,true,true,true,true,
141.15,764,119,15000,50,1.0,120.0,119,3,0|1|2,119|983|12,0,119,0.27728603894831627,0.15,1.5E14,-1.0,141.15,true,true,true,true,
141.15,818,381,15000,50,0.05,120.0,381,3,0|2|1,381|19|566,0,381,0.23450704225352112,0.15,1.5E14,-1.0,141.15,true,true,true,true,
141.36531914893618,200,925,200000,10000,0.05,120.0,925,3,0|3|1,925|12|119,0,925,0.675247228049146,4.25531914893617,4.418E14,-1.0,141.25531914893617,true,true,true,true,
141.36531914893618,201,925,200000,10000,0.05,120.0,925,3,0|3|1,925|12|119,0,925,0.675247228049146,4.25531914893617,4.418E14,-1.0,141.25531914893617,true,true,true,true,
141.37000000000003,765,119,15000,50,1.0,120.0,119,3,0|1|2,119|983|12,0,119,0.27728603894831627,0.15,1.5E14,-1.0,141.15,true,true,true,true,
141.37000000000003,819,381,15000,50,0.05,120.0,381,3,0|2|1,381|19|566,0,381,0.23450704225352112,0.15,1.5E14,-1.0,141.15,true,true,true,true,
141.38000000000002,583,101,60000,1500,1.0,120.0,101,3,0|1|2,101|716|6,0,101,0.23450704225352112,0.6,6.0E14,-1.0,140.6,true,true,true,true,
141.71,746,886,60000,1500,0.05,120.0,886,3,0|2|3,886|23|15,0,886,0.23450704225352112,0.6,6.0E14,-1.0,141.6,true,true,true,true,
142.01132461613335,293,33,60000,1500,0.05,120.0,33,3,0|2|3,33|5|11,2,5,0.4027795261636252,0.32372871980524187,2.0087717707483067E18,1450.4331852861876,137.32372871980525,true,true,true,true,
142.01158637847675,183,28,60000,1500,0.05,120.0,28,3,0|2|3,28|5|12,2,5,0.40529055608839704,0.324070066130102,2.2643991444127636E18,1483.771446151641,140.3240700661301,true,true,true,true,
142.15,636,234,15000,50,0.05,120.0,234,3,0|2|1,234|23|64,0,234,0.23450704225352112,0.15,1.5E14,-1.0,142.15,true,true,true,true,
142.37000000000003,637,234,15000,50,0.05,120.0,234,3,0|2|1,234|23|64,0,234,0.23450704225352112,0.15,1.5E14,-1.0,142.15,true,true,true,true,
142.38000000000002,747,886,60000,1500,0.05,120.0,886,3,0|2|3,886|23|15,0,886,0.23450704225352112,0.6,6.0E14,-1.0,141.6,true,true,true,true,
