time,episodeOrStep,memorySize,batchSize,learningRate,loss,avgObjective,selectedAction,selectedVmId,selectedVmType,estimatedDelay,actualDelay,estimatedEnergy,actualEnergy,actualEnergyAvailable,delayFeedbackType,energyFeedbackType,observedCost,finalTrainingCost,success,failureReason
80.01300249911372,1,1,256,1.0E-4,0.2474821905295054,0.11774242458740398,3,12,cloud,0.2655800286734843,5.013002499113725,3.6986599217155564E18,2.0271492336711648E15,true,actual,datacenter_delta,5.031305153350713,5.155500436008654,false,
104.25999999999836,2,2,256,1.0E-4,0.251278281211853,0.10657502922172196,3,8,cloud,0.07893801718386245,44.25999999999836,4.577648711656938E17,2.5240764710158775E14,true,actual,datacenter_delta,11.824010512541829,11.94820579519977,false,
104.25999999999836,3,3,256,1.0E-4,0.25121714009179014,0.10252484984101133,3,8,cloud,0.07727647766044612,41.25999999999836,3.118326734090622E17,1.7146174414330644E14,true,actual,datacenter_delta,11.223170836185393,11.347366118843334,false,
104.25999999999836,4,4,256,1.0E-4,0.2526007393995921,0.10074554584476847,3,8,cloud,0.07893801718386245,44.25999999999836,4.577648711656938E17,2.5240764710158775E14,true,actual,datacenter_delta,11.824010512541829,11.94820579519977,false,
104.25999999999836,5,5,256,1.0E-4,0.25187594095865884,0.09948133489173279,3,8,cloud,0.07727647766044612,41.25999999999836,3.118326734090622E17,1.7146174414330644E14,true,actual,datacenter_delta,11.223170836185393,11.347366118843334,false,
104.25999999999836,6,6,256,1.0E-4,0.2513701717058818,0.09859621067852192,3,15,cloud,0.07609190642984726,35.25999999999836,2.3145342232985597E17,1.2863132013555411E14,true,actual,datacenter_delta,10.023046733633667,10.147242016291608,false,
104.25999999999836,7,7,256,1.0E-4,0.2515476771763393,0.09775916148080321,3,17,cloud,0.07472722020938682,35.25999999999836,1.5932476813673062E17,8.836987103425523E13,true,actual,datacenter_delta,10.021731521105625,10.145926803763567,false,
104.25999999999836,8,8,256,1.0E-4,0.25214041272799176,0.09713137458251418,3,17,cloud,0.07472722020938682,35.25999999999836,1.5932476813673062E17,8.836987103425523E13,true,actual,datacenter_delta,10.021731521105625,10.145926803763567,false,
104.25999999999836,9,9,256,1.0E-4,0.250635235397904,0.09670106427190216,3,18,cloud,0.07547608212908788,38.25999999999836,1.9640244006706928E17,1.074615802652101E14,true,actual,datacenter_delta,4.470156266113762,4.594351548771703,false,
104.25999999999836,10,10,256,1.0E-4,0.2508822123209635,0.09635681602341253,3,18,cloud,0.07547608212908788,38.25999999999836,1.9640244006706928E17,1.074615802652101E14,true,actual,datacenter_delta,4.470156266113762,4.594351548771703,false,
104.27499999999836,11,11,256,1.0E-4,0.24981003096609403,0.09564252951073406,2,4,edge,0.08318601944812942,35.27499999999836,1.2662939347873802E16,6.790204145940539E12,true,actual,datacenter_delta,10.019659664156878,10.14385494681482,false,
104.27499999999836,12,12,256,1.0E-4,0.25030140082041424,0.09504729075016864,2,4,edge,0.08318601944812942,35.27499999999836,1.2662939347873802E16,6.790204145940539E12,true,actual,datacenter_delta,10.019659664156878,10.14385494681482,false,
104.27499999999836,13,13,256,1.0E-4,0.24968029291201863,0.09489511532753414,2,5,edge,0.08713661631446486,30.274999999998357,7.003142404185746E16,3.913467613172133E13,true,actual,datacenter_delta,9.02396305871999,9.148158341377933,false,
104.27499999999836,14,14,256,1.0E-4,0.2507120143799555,0.09476467925099029,2,5,edge,0.08713661631446486,30.274999999998357,7.003142404185746E16,3.913467613172133E13,true,actual,datacenter_delta,9.02396305871999,9.148158341377933,false,
104.27499999999836,15,15,256,1.0E-4,0.25131911701626247,0.09468853546128947,2,7,edge,0.08908863366377362,38.27499999999836,1.3208669545868667E17,7.331230135642114E13,true,actual,datacenter_delta,10.624326134263258,10.7485214169212,false,
104.27499999999836,16,16,256,1.0E-4,0.25038312872250873,0.09462190964530126,2,7,edge,0.08908863366377362,38.27499999999836,1.3208669545868667E17,7.331230135642114E13,true,actual,datacenter_delta,10.624326134263258,10.7485214169212,false,
104.27499999999836,17,17,256,1.0E-4,0.25015612209544463,0.09438816868648349,2,8,edge,0.08460323879924782,26.274999999998357,2.551257947989862E16,1.3973868733911568E13,true,actual,datacenter_delta,8.221726833296236,8.345922115954178,false,
104.27499999999836,18,18,256,1.0E-4,0.25131102844520853,0.09418039894531215,2,8,edge,0.08460323879924782,26.274999999998357,2.551257947989862E16,1.3973868733911568E13,true,actual,datacenter_delta,8.221726833296236,8.345922115954178,false,
104.27499999999836,19,19,256,1.0E-4,0.2512242835864686,0.09411800135360363,2,10,edge,0.08764459029618987,35.27499999999836,8.342886114494338E16,4.682648280724656E13,true,actual,datacenter_delta,10.023852707692834,10.148047990350776,false,
104.27499999999836,20,20,256,1.0E-4,0.25174765586853026,0.09376622067485094,2,10,edge,0.08249199621823691,36.27499999999836,8.542237142509315E15,4.887800315596707E12,true,actual,datacenter_delta,10.218445817275118,10.34264109993306,false,
104.27499999999836,21,21,256,1.0E-4,0.2504849888029553,0.09347925435856855,2,10,edge,0.08260670545215153,33.27499999999836,9.141446216554302E15,5.198638054869383E12,true,actual,datacenter_delta,9.61907969790753,9.743274980565472,false,
104.27499999999836,22,22,256,1.0E-4,0.2505651531797467,0.09345723573785407,2,10,edge,0.08764459029618987,35.27499999999836,8.342886114494338E16,4.682648280724656E13,true,actual,datacenter_delta,10.023852707692834,10.148047990350776,false,
104.27499999999836,23,23,256,1.0E-4,0.2512579378874406,0.09318006843527563,2,10,edge,0.08249199621823691,36.27499999999836,8.542237142509315E15,4.887800315596707E12,true,actual,datacenter_delta,10.218445817275118,10.34264109993306,false,
104.27499999999836,24,24,256,1.0E-4,0.25147000948588055,0.09295339591851083,2,10,edge,0.08260670545215153,33.27499999999836,9.141446216554302E15,5.198638054869383E12,true,actual,datacenter_delta,9.61907969790753,9.743274980565472,false,
104.27499999999836,25,25,256,1.0E-4,0.250681209564209,0.09285174589653865,2,11,edge,0.08534083262081582,40.27499999999836,3.51758083690643E16,1.8738220242122195E13,true,actual,datacenter_delta,11.021363891695575,11.145559174353517,false,
104.27499999999836,26,26,256,1.0E-4,0.25022196158384663,0.09275791510702586,2,11,edge,0.08534083262081582,40.27499999999836,3.51758083690643E16,1.8738220242122195E13,true,actual,datacenter_delta,11.021363891695575,11.145559174353517,false,
104.27499999999836,27,27,256,1.0E-4,0.2510448856118284,0.09279783719491884,2,14,edge,0.08870749165945209,27.274999999998357,1.175919104481784E17,6.407889323864025E13,true,actual,datacenter_delta,8.42453382501002,8.548729107667961,false,
104.27499999999836,28,28,256,1.0E-4,0.2505721307936169,0.09283490770510518,2,14,edge,0.08870749165945209,27.274999999998357,1.175919104481784E17,6.407889323864025E13,true,actual,datacenter_delta,8.42453382501002,8.548729107667961,false,
104.27499999999836,29,29,256,1.0E-4,0.25061556936680585,0.09266390917974106,2,15,edge,0.08308866762798395,32.27499999999836,1.2010029567812178E16,6.522401217308109E12,true,actual,datacenter_delta,9.419072287551524,9.543267570209466,false,
104.27499999999836,30,30,256,1.0E-4,0.2506835831536187,0.09250431055606788,2,15,edge,0.08308866762798395,32.27499999999836,1.2010029567812178E16,6.522401217308109E12,true,actual,datacenter_delta,9.419072287551524,9.543267570209466,false,
104.27499999999836,31,31,256,1.0E-4,0.25119056496568903,0.09252666408907041,2,16,edge,0.0885267930603027,37.27499999999836,1.1115314128332738E17,6.176262906007672E13,true,actual,datacenter_delta,10.423953878871703,10.548149161529645,false,
104.27499999999836,32,32,256,1.0E-4,0.25070808331171673,0.0925476205262603,2,16,edge,0.0885267930603027,37.27499999999836,1.1115314128332738E17,6.176262906007672E13,true,actual,datacenter_delta,10.423953878871703,10.548149161529645,false,
104.27499999999836,33,33,256,1.0E-4,0.2508316425362019,0.09243057792240524,2,17,edge,0.08374764331352665,38.27499999999836,1.6964276413014276E16,9.152629758057945E12,true,actual,datacenter_delta,10.619807979472913,10.744003262130855,false,
104.27499999999836,34,34,256,1.0E-4,0.25076496834848444,0.09232042017760048,2,17,edge,0.08374764331352665,38.27499999999836,1.6964276413014276E16,9.152629758057945E12,true,actual,datacenter_delta,10.619807979472913,10.744003262130855,false,
104.27499999999836,35,35,256,1.0E-4,0.25027868180047896,0.09231727565489463,2,18,edge,0.08730303687510567,38.27499999999836,7.422799209544822E16,4.087223919778284E13,true,actual,datacenter_delta,10.62305739215625,10.747252674814192,false,
104.27499999999836,36,36,256,1.0E-4,0.25037344296773273,0.09231430582789465,2,18,edge,0.08730303687510567,38.27499999999836,7.422799209544822E16,4.087223919778284E13,true,actual,datacenter_delta,10.62305739215625,10.747252674814192,false,
104.27499999999836,37,37,256,1.0E-4,0.25067181630177543,0.09225620627886885,2,19,edge,0.08416350311796153,31.274999999998357,2.0793684331228896E16,1.1326699874521266E13,true,actual,datacenter_delta,9.221270766965116,9.345466049623058,false,
104.27499999999836,38,38,256,1.0E-4,0.2504977845309074,0.09218709281497382,2,19,edge,0.0845861135666548,39.27499999999836,2.531505562317076E16,1.3899761955248158E13,true,actual,datacenter_delta,10.820715286813027,10.944910569470968,false,
104.27499999999836,39,39,256,1.0E-4,0.2505422575860961,0.09213691820359116,2,19,edge,0.08467982275369501,34.27499999999836,2.6410084128667176E16,1.4425521508454479E13,true,actual,datacenter_delta,9.82129590761285,9.945491190270792,false,
104.27499999999836,40,40,256,1.0E-4,0.2506849845250448,0.09208761081134988,2,19,edge,0.08416350311796153,31.274999999998357,2.0793684331228896E16,1.1326699874521266E13,true,actual,datacenter_delta,9.221270766965116,9.345466049623058,false,
104.27499999999836,41,41,256,1.0E-4,0.2504860327495792,0.0920276665147525,2,19,edge,0.0845861135666548,39.27499999999836,2.531505562317076E16,1.3899761955248158E13,true,actual,datacenter_delta,10.820715286813027,10.944910569470968,false,
104.27499999999836,42,42,256,1.0E-4,0.25046529467143713,0.09198487166847386,2,19,edge,0.08467982275369501,34.27499999999836,2.6410084128667176E16,1.4425521508454479E13,true,actual,datacenter_delta,9.82129590761285,9.945491190270792,false,
104.27499999999836,43,43,256,1.0E-4,0.2504171548887741,0.09196773990050432,2,20,edge,0.08568279807252599,23.274999999998357,4.048561714443742E16,2.3023895797182434E13,true,actual,datacenter_delta,7.622311144054887,7.746519696196871,false,
104.27499999999836,44,44,256,1.0E-4,0.25014372305436566,0.09195138684926069,2,20,edge,0.08568279807252599,23.274999999998357,4.048561714443742E16,2.3023895797182434E13,true,actual,datacenter_delta,7.622311144054887,7.746519696196871,false,
104.27499999999836,45,45,256,1.0E-4,0.2502566796761972,0.09188568929047677,2,21,edge,0.08401412780371292,41.27499999999836,1.9350626942756164E16,1.0733680244598271E13,true,actual,datacenter_delta,11.220153993267417,11.344349275925358,false,
104.27499999999836,46,46,256,1.0E-4,0.25021951785985974,0.09179788097751419,2,21,edge,0.08268534415380376,30.274999999998357,9.57007153476499E15,5.536885690250888E12,true,actual,datacenter_delta,9.019216577787354,9.143411860445296,false,
104.27499999999836,47,47,256,1.0E-4,0.25029816187865345,0.09173824514190719,2,21,edge,0.08401412780371292,41.27499999999836,1.9350626942756164E16,1.0733680244598271E13,true,actual,datacenter_delta,11.220153993267417,11.344349275925358,false,
104.27499999999836,48,48,256,1.0E-4,0.25024362405141193,0.0916571672617466,2,21,edge,0.08268534415380376,30.274999999998357,9.57007153476499E15,5.536885690250888E12,true,actual,datacenter_delta,9.019216577787354,9.143411860445296,false,
104.30714285714122,49,49,256,1.0E-4,0.25026635410023385,0.09139720813193028,1,402,mist,0.10989781886080427,39.307142857141216,6.391800930893594E13,3.142140920043309E10,true,actual,datacenter_delta,10.813914949721045,10.938110232378987,false,
104.30714285714122,50,50,256,1.0E-4,0.25008261362711587,0.09115764736730662,1,402,mist,0.10989781886080427,39.307142857141216,6.391800930893594E13,3.142140920043309E10,true,actual,datacenter_delta,10.814414949721044,10.938610232378986,false,
104.30714285714122,51,51,256,1.0E-4,0.24985084658354717,0.09106938044025822,1,402,mist,0.11211354877616114,33.307142857141216,1.29751665025246E15,7.323553011464196E11,true,actual,datacenter_delta,9.621752430575958,9.7459477132339,false,
104.30714285714122,52,52,256,1.0E-4,0.24999177761566949,0.09099412377963476,1,402,mist,0.11211354877616114,33.307142857141216,1.29751665025246E15,7.323553011464196E11,true,actual,datacenter_delta,9.622252430575958,9.7464477132339,false,
104.30714285714122,53,53,256,1.0E-4,0.24961409778714927,0.09093015796686048,1,405,mist,0.11257437027914143,32.307142857141216,1.9696927006713205E15,1.3101073988532112E12,true,actual,datacenter_delta,9.423015355924909,9.54721063858285,false,
